date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:11	29823/29823	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:11%20GMT	http://www.unrealsoftware.de/news.php?show=301617	F:/HC/Hotchills.org/www.unrealsoftware.de/newsa89d.html	(from http://www.unrealsoftware.de/news.php)
01:05:11	28711/28711	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:11%20GMT	http://www.unrealsoftware.de/news.php?show=277870	F:/HC/Hotchills.org/www.unrealsoftware.de/news41d2.html	(from http://www.unrealsoftware.de/news.php)
01:05:12	18444/18444	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:11%20GMT	http://www.unrealsoftware.de/news.php?show=270603	F:/HC/Hotchills.org/www.unrealsoftware.de/news2681.html	(from http://www.unrealsoftware.de/news.php)
01:05:12	17982/17982	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:12%20GMT	http://www.unrealsoftware.de/news.php?show=268920	F:/HC/Hotchills.org/www.unrealsoftware.de/news43e3.html	(from http://www.unrealsoftware.de/news.php)
01:05:12	18236/18236	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:12%20GMT	http://www.unrealsoftware.de/news.php?show=258884	F:/HC/Hotchills.org/www.unrealsoftware.de/newsecf0.html	(from http://www.unrealsoftware.de/news.php)
01:05:13	19415/19415	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:12%20GMT	http://www.unrealsoftware.de/news.php?show=247719	F:/HC/Hotchills.org/www.unrealsoftware.de/newsbf93.html	(from http://www.unrealsoftware.de/news.php)
01:05:13	18008/18008	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:13%20GMT	http://www.unrealsoftware.de/news.php?show=233875	F:/HC/Hotchills.org/www.unrealsoftware.de/newsce5e.html	(from http://www.unrealsoftware.de/news.php)
01:05:13	25280/25280	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:13%20GMT	http://www.unrealsoftware.de/news.php?show=232473	F:/HC/Hotchills.org/www.unrealsoftware.de/news552d.html	(from http://www.unrealsoftware.de/news.php)
01:05:14	18046/18046	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:13%20GMT	http://www.unrealsoftware.de/news.php?show=217076	F:/HC/Hotchills.org/www.unrealsoftware.de/news6a71.html	(from http://www.unrealsoftware.de/news.php)
01:05:14	18019/18019	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:14%20GMT	http://www.unrealsoftware.de/news.php?show=207195	F:/HC/Hotchills.org/www.unrealsoftware.de/newsb585.html	(from http://www.unrealsoftware.de/news.php)
01:05:14	18568/18568	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:14%20GMT	http://www.unrealsoftware.de/news.php?show=202720	F:/HC/Hotchills.org/www.unrealsoftware.de/newsaf75.html	(from http://www.unrealsoftware.de/news.php)
01:05:15	25390/25390	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:14%20GMT	http://www.unrealsoftware.de/news.php?show=201186	F:/HC/Hotchills.org/www.unrealsoftware.de/news2937.html	(from http://www.unrealsoftware.de/news.php)
01:05:15	30398/30398	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:15%20GMT	http://www.unrealsoftware.de/news.php?show=195138	F:/HC/Hotchills.org/www.unrealsoftware.de/news19ee.html	(from http://www.unrealsoftware.de/news.php)
01:05:15	18481/18481	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:15%20GMT	http://www.unrealsoftware.de/news.php?show=191298	F:/HC/Hotchills.org/www.unrealsoftware.de/newse7fb.html	(from http://www.unrealsoftware.de/news.php)
01:05:16	19811/19811	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:16%20GMT	http://www.unrealsoftware.de/news.php?show=190923	F:/HC/Hotchills.org/www.unrealsoftware.de/news5a5d.html	(from http://www.unrealsoftware.de/news.php)
01:05:16	18197/18197	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:16%20GMT	http://www.unrealsoftware.de/news.php?show=183591	F:/HC/Hotchills.org/www.unrealsoftware.de/news7d3b.html	(from http://www.unrealsoftware.de/news.php)
01:05:16	20084/20084	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:16%20GMT	http://www.unrealsoftware.de/news.php?show=178779	F:/HC/Hotchills.org/www.unrealsoftware.de/news784a.html	(from http://www.unrealsoftware.de/news.php)
01:05:17	23698/23698	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:16%20GMT	http://www.unrealsoftware.de/news.php?show=175320	F:/HC/Hotchills.org/www.unrealsoftware.de/newsf033.html	(from http://www.unrealsoftware.de/news.php)
01:05:17	20285/20285	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:17%20GMT	http://www.unrealsoftware.de/news.php?show=163264	F:/HC/Hotchills.org/www.unrealsoftware.de/news474f.html	(from http://www.unrealsoftware.de/news.php)
01:05:17	21829/21829	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:17%20GMT	http://www.unrealsoftware.de/news.php?show=162849	F:/HC/Hotchills.org/www.unrealsoftware.de/news2069.html	(from http://www.unrealsoftware.de/news.php)
01:05:18	29844/29844	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:17%20GMT	http://www.unrealsoftware.de/news.php?show=156529	F:/HC/Hotchills.org/www.unrealsoftware.de/news4db1.html	(from http://www.unrealsoftware.de/news.php)
01:05:18	17802/17802	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:18%20GMT	http://www.unrealsoftware.de/news.php?show=155543	F:/HC/Hotchills.org/www.unrealsoftware.de/news01bf.html	(from http://www.unrealsoftware.de/news.php)
01:05:18	18330/18330	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:18%20GMT	http://www.unrealsoftware.de/news.php?show=153188	F:/HC/Hotchills.org/www.unrealsoftware.de/news3dbe.html	(from http://www.unrealsoftware.de/news.php)
01:05:18	18142/18142	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:18%20GMT	http://www.unrealsoftware.de/news.php?show=152429	F:/HC/Hotchills.org/www.unrealsoftware.de/news980f.html	(from http://www.unrealsoftware.de/news.php)
01:05:19	18258/18258	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:19%20GMT	http://www.unrealsoftware.de/news.php?show=151057	F:/HC/Hotchills.org/www.unrealsoftware.de/newsa9bf.html	(from http://www.unrealsoftware.de/news.php)
01:05:19	18079/18079	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:19%20GMT	http://www.unrealsoftware.de/news.php?show=140815	F:/HC/Hotchills.org/www.unrealsoftware.de/news7145.html	(from http://www.unrealsoftware.de/news.php)
01:05:19	18125/18125	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:19%20GMT	http://www.unrealsoftware.de/news.php?show=137384	F:/HC/Hotchills.org/www.unrealsoftware.de/news824d.html	(from http://www.unrealsoftware.de/news.php)
01:05:20	18126/18126	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:20%20GMT	http://www.unrealsoftware.de/news.php?show=133557	F:/HC/Hotchills.org/www.unrealsoftware.de/newsda57.html	(from http://www.unrealsoftware.de/news.php)
01:05:20	18089/18089	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:20%20GMT	http://www.unrealsoftware.de/news.php?show=131399	F:/HC/Hotchills.org/www.unrealsoftware.de/news9c28.html	(from http://www.unrealsoftware.de/news.php)
01:05:20	18269/18269	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:20%20GMT	http://www.unrealsoftware.de/news.php?show=130463	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfbde.html	(from http://www.unrealsoftware.de/news.php)
01:05:21	18210/18210	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:20%20GMT	http://www.unrealsoftware.de/news.php?show=122944	F:/HC/Hotchills.org/www.unrealsoftware.de/newscce0.html	(from http://www.unrealsoftware.de/news.php)
01:05:21	17664/17664	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:21%20GMT	http://www.unrealsoftware.de/news.php?show=122200	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfbb9.html	(from http://www.unrealsoftware.de/news.php)
01:05:21	18056/18056	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:21%20GMT	http://www.unrealsoftware.de/news.php?show=120767	F:/HC/Hotchills.org/www.unrealsoftware.de/newsd4d3.html	(from http://www.unrealsoftware.de/news.php)
01:05:22	17951/17951	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:21%20GMT	http://www.unrealsoftware.de/news.php?show=120455	F:/HC/Hotchills.org/www.unrealsoftware.de/newsc0ea.html	(from http://www.unrealsoftware.de/news.php)
01:05:22	17992/17992	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:22%20GMT	http://www.unrealsoftware.de/news.php?show=114393	F:/HC/Hotchills.org/www.unrealsoftware.de/news405f.html	(from http://www.unrealsoftware.de/news.php)
01:05:22	17883/17883	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:22%20GMT	http://www.unrealsoftware.de/news.php?show=110942	F:/HC/Hotchills.org/www.unrealsoftware.de/news70a1.html	(from http://www.unrealsoftware.de/news.php)
01:05:22	18024/18024	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:22%20GMT	http://www.unrealsoftware.de/news.php?show=109107	F:/HC/Hotchills.org/www.unrealsoftware.de/news201d.html	(from http://www.unrealsoftware.de/news.php)
01:05:23	17991/17991	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:23%20GMT	http://www.unrealsoftware.de/news.php?show=107966	F:/HC/Hotchills.org/www.unrealsoftware.de/newsa751.html	(from http://www.unrealsoftware.de/news.php)
01:05:23	18107/18107	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:23%20GMT	http://www.unrealsoftware.de/news.php?show=106009	F:/HC/Hotchills.org/www.unrealsoftware.de/newsbc12.html	(from http://www.unrealsoftware.de/news.php)
01:05:24	17922/17922	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:23%20GMT	http://www.unrealsoftware.de/news.php?show=105979	F:/HC/Hotchills.org/www.unrealsoftware.de/newsd770.html	(from http://www.unrealsoftware.de/news.php)
01:05:24	17850/17850	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:24%20GMT	http://www.unrealsoftware.de/news.php?show=105978	F:/HC/Hotchills.org/www.unrealsoftware.de/newsb545.html	(from http://www.unrealsoftware.de/news.php)
01:05:25	17825/17825	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:24%20GMT	http://www.unrealsoftware.de/news.php?show=105977	F:/HC/Hotchills.org/www.unrealsoftware.de/newsedcf.html	(from http://www.unrealsoftware.de/news.php)
01:05:25	17914/17914	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:25%20GMT	http://www.unrealsoftware.de/news.php?show=105976	F:/HC/Hotchills.org/www.unrealsoftware.de/news4cdb.html	(from http://www.unrealsoftware.de/news.php)
01:05:25	18154/18154	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:25%20GMT	http://www.unrealsoftware.de/news.php?show=105975	F:/HC/Hotchills.org/www.unrealsoftware.de/newse716.html	(from http://www.unrealsoftware.de/news.php)
01:05:25	17755/17755	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:25%20GMT	http://www.unrealsoftware.de/news.php?show=105974	F:/HC/Hotchills.org/www.unrealsoftware.de/newsd7b7.html	(from http://www.unrealsoftware.de/news.php)
01:05:27	17795/17795	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:26%20GMT	http://www.unrealsoftware.de/news.php?show=105973	F:/HC/Hotchills.org/www.unrealsoftware.de/news9a53.html	(from http://www.unrealsoftware.de/news.php)
01:05:27	17783/17783	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:27%20GMT	http://www.unrealsoftware.de/news.php?show=105972	F:/HC/Hotchills.org/www.unrealsoftware.de/newsaacf.html	(from http://www.unrealsoftware.de/news.php)
01:05:27	17766/17766	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:27%20GMT	http://www.unrealsoftware.de/news.php?show=105971	F:/HC/Hotchills.org/www.unrealsoftware.de/news0572.html	(from http://www.unrealsoftware.de/news.php)
01:05:27	17946/17946	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:27%20GMT	http://www.unrealsoftware.de/news.php?show=105970	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfc71.html	(from http://www.unrealsoftware.de/news.php)
01:05:28	17785/17785	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:27%20GMT	http://www.unrealsoftware.de/news.php?show=105969	F:/HC/Hotchills.org/www.unrealsoftware.de/news6baa.html	(from http://www.unrealsoftware.de/news.php)
01:05:28	17689/17689	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:28%20GMT	http://www.unrealsoftware.de/news.php?show=105968	F:/HC/Hotchills.org/www.unrealsoftware.de/news21e5.html	(from http://www.unrealsoftware.de/news.php)
01:05:28	17749/17749	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:28%20GMT	http://www.unrealsoftware.de/news.php?show=105967	F:/HC/Hotchills.org/www.unrealsoftware.de/news627e.html	(from http://www.unrealsoftware.de/news.php)
01:05:29	17850/17850	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:28%20GMT	http://www.unrealsoftware.de/news.php?show=105966	F:/HC/Hotchills.org/www.unrealsoftware.de/news04fe.html	(from http://www.unrealsoftware.de/news.php)
01:05:29	18188/18188	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:29%20GMT	http://www.unrealsoftware.de/news.php?show=105965	F:/HC/Hotchills.org/www.unrealsoftware.de/news9af7.html	(from http://www.unrealsoftware.de/news.php)
01:05:29	18220/18220	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:29%20GMT	http://www.unrealsoftware.de/news.php?show=105964	F:/HC/Hotchills.org/www.unrealsoftware.de/news9b24.html	(from http://www.unrealsoftware.de/news.php)
01:05:30	18162/18162	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:29%20GMT	http://www.unrealsoftware.de/news.php?show=105963	F:/HC/Hotchills.org/www.unrealsoftware.de/news9639.html	(from http://www.unrealsoftware.de/news.php)
01:05:30	18002/18002	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:30%20GMT	http://www.unrealsoftware.de/news.php?show=105962	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfec3.html	(from http://www.unrealsoftware.de/news.php)
01:05:30	18442/18442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:30%20GMT	http://www.unrealsoftware.de/news.php?show=105961	F:/HC/Hotchills.org/www.unrealsoftware.de/news17c0.html	(from http://www.unrealsoftware.de/news.php)
01:05:30	18487/18487	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:30%20GMT	http://www.unrealsoftware.de/news.php?show=105960	F:/HC/Hotchills.org/www.unrealsoftware.de/newsf2b7.html	(from http://www.unrealsoftware.de/news.php)
01:05:31	17960/17960	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:31%20GMT	http://www.unrealsoftware.de/news.php?show=105959	F:/HC/Hotchills.org/www.unrealsoftware.de/news5364.html	(from http://www.unrealsoftware.de/news.php)
01:05:31	18229/18229	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:31%20GMT	http://www.unrealsoftware.de/news.php?show=105958	F:/HC/Hotchills.org/www.unrealsoftware.de/newsc19c.html	(from http://www.unrealsoftware.de/news.php)
01:05:31	18371/18371	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:31%20GMT	http://www.unrealsoftware.de/news.php?show=105957	F:/HC/Hotchills.org/www.unrealsoftware.de/newsea39.html	(from http://www.unrealsoftware.de/news.php)
01:05:32	18090/18090	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:31%20GMT	http://www.unrealsoftware.de/news.php?show=105956	F:/HC/Hotchills.org/www.unrealsoftware.de/news0390.html	(from http://www.unrealsoftware.de/news.php)
01:05:32	18083/18083	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:32%20GMT	http://www.unrealsoftware.de/news.php?show=105955	F:/HC/Hotchills.org/www.unrealsoftware.de/newsd053.html	(from http://www.unrealsoftware.de/news.php)
01:05:32	18340/18340	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:32%20GMT	http://www.unrealsoftware.de/news.php?show=105954	F:/HC/Hotchills.org/www.unrealsoftware.de/newsd64c.html	(from http://www.unrealsoftware.de/news.php)
01:05:33	18307/18307	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:32%20GMT	http://www.unrealsoftware.de/news.php?show=105953	F:/HC/Hotchills.org/www.unrealsoftware.de/news3718.html	(from http://www.unrealsoftware.de/news.php)
01:05:33	17717/17717	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:33%20GMT	http://www.unrealsoftware.de/news.php?show=105952	F:/HC/Hotchills.org/www.unrealsoftware.de/newsde5d.html	(from http://www.unrealsoftware.de/news.php)
01:05:33	17821/17821	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:33%20GMT	http://www.unrealsoftware.de/news.php?show=105951	F:/HC/Hotchills.org/www.unrealsoftware.de/newsdf54.html	(from http://www.unrealsoftware.de/news.php)
01:05:34	18368/18368	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:33%20GMT	http://www.unrealsoftware.de/news.php?show=105950	F:/HC/Hotchills.org/www.unrealsoftware.de/news864b.html	(from http://www.unrealsoftware.de/news.php)
01:05:34	18119/18119	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:34%20GMT	http://www.unrealsoftware.de/news.php?show=105949	F:/HC/Hotchills.org/www.unrealsoftware.de/news88d2.html	(from http://www.unrealsoftware.de/news.php)
01:05:34	18239/18239	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:34%20GMT	http://www.unrealsoftware.de/news.php?show=105948	F:/HC/Hotchills.org/www.unrealsoftware.de/news8f1c.html	(from http://www.unrealsoftware.de/news.php)
01:05:35	18353/18353	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:34%20GMT	http://www.unrealsoftware.de/news.php?show=105947	F:/HC/Hotchills.org/www.unrealsoftware.de/newsaa76.html	(from http://www.unrealsoftware.de/news.php)
01:05:35	17843/17843	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:35%20GMT	http://www.unrealsoftware.de/news.php?show=105946	F:/HC/Hotchills.org/www.unrealsoftware.de/newse06c.html	(from http://www.unrealsoftware.de/news.php)
01:05:35	18012/18012	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:35%20GMT	http://www.unrealsoftware.de/news.php?show=105945	F:/HC/Hotchills.org/www.unrealsoftware.de/newse564.html	(from http://www.unrealsoftware.de/news.php)
01:05:36	17857/17857	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:35%20GMT	http://www.unrealsoftware.de/news.php?show=105944	F:/HC/Hotchills.org/www.unrealsoftware.de/news88fd.html	(from http://www.unrealsoftware.de/news.php)
01:05:36	17759/17759	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:36%20GMT	http://www.unrealsoftware.de/news.php?show=105943	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfad5.html	(from http://www.unrealsoftware.de/news.php)
01:05:36	17743/17743	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:36%20GMT	http://www.unrealsoftware.de/news.php?show=105942	F:/HC/Hotchills.org/www.unrealsoftware.de/newsfd51.html	(from http://www.unrealsoftware.de/news.php)
01:05:37	17669/17669	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:36%20GMT	http://www.unrealsoftware.de/news.php?show=105941	F:/HC/Hotchills.org/www.unrealsoftware.de/news5107.html	(from http://www.unrealsoftware.de/news.php)
01:05:37	17785/17785	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:37%20GMT	http://www.unrealsoftware.de/news.php?show=105940	F:/HC/Hotchills.org/www.unrealsoftware.de/news74e0.html	(from http://www.unrealsoftware.de/news.php)
01:05:37	17869/17869	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Nov%202017%2022:05:37%20GMT	http://www.unrealsoftware.de/news.php?show=105939	F:/HC/Hotchills.org/www.unrealsoftware.de/newsa800.html	(from http://www.unrealsoftware.de/news.php)
